2026-01-05 02:11:13 - INFO: Verification failed with the loop bound: assume(i >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 1.1570815555751324, infer_time: 1.7263384908437729, tokens: 800
2026-01-05 02:21:14 - INFO: Const-add verification failed with the loop bound: assume(i >= 2 * n + x + y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 42.753536358475685, infer_time: 1.5096893310546875, feed_back_iter: 4, tokens: 894
2026-01-05 02:22:16 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 1.8291271291673183, feed_back_iter: 5, tokens: 1153
2026-01-05 02:23:17 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 1.8291271291673183, feed_back_iter: 5, tokens: 1153
2026-01-05 02:24:17 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 1.8291271291673183, feed_back_iter: 5, tokens: 1153
2026-01-05 02:25:17 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.8291271291673183, feed_back_iter: 5, tokens: 1153
2026-01-05 02:26:19 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 2.002963937819004, feed_back_iter: 6, tokens: 1144
2026-01-05 02:27:19 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 2.002963937819004, feed_back_iter: 6, tokens: 1144
2026-01-05 02:28:19 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 2.002963937819004, feed_back_iter: 6, tokens: 1144
2026-01-05 02:29:19 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 2.002963937819004, feed_back_iter: 6, tokens: 1144
2026-01-05 02:29:21 - INFO: Lexical loop bound assume(i0 >= x + 1 && i1 >= 2 * n + 1); has already been tried.
2026-01-05 02:30:23 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 1.532749254256487, feed_back_iter: 8, tokens: 1468
2026-01-05 02:31:23 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 1.532749254256487, feed_back_iter: 8, tokens: 1468
2026-01-05 02:32:23 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 1.532749254256487, feed_back_iter: 8, tokens: 1468
2026-01-05 02:33:23 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.532749254256487, feed_back_iter: 8, tokens: 1468
2026-01-05 02:34:25 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n - y + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 2.0806111060082912, feed_back_iter: 9, tokens: 1153
2026-01-05 02:35:26 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n - y + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 2.0806111060082912, feed_back_iter: 9, tokens: 1153
2026-01-05 02:36:26 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n - y + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 2.0806111060082912, feed_back_iter: 9, tokens: 1153
2026-01-05 02:37:26 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n - y + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 2.0806111060082912, feed_back_iter: 9, tokens: 1153
2026-01-05 02:38:28 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 1.9767213948071003, feed_back_iter: 10, tokens: 1158
2026-01-05 02:39:28 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 1.9767213948071003, feed_back_iter: 10, tokens: 1158
2026-01-05 02:40:29 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 1.9767213948071003, feed_back_iter: 10, tokens: 1158
2026-01-05 02:41:29 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.9767213948071003, feed_back_iter: 10, tokens: 1158
2026-01-05 02:42:31 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 1.9070328697562218, feed_back_iter: 11, tokens: 1159
2026-01-05 02:43:31 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 1.9070328697562218, feed_back_iter: 11, tokens: 1159
2026-01-05 02:44:31 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 1.9070328697562218, feed_back_iter: 11, tokens: 1159
2026-01-05 02:45:31 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.9070328697562218, feed_back_iter: 11, tokens: 1159
2026-01-05 02:45:55 - INFO: Lexical loop bound assume(i0 >= x + 1 && i1 >= 2 * n + 1 && i2 >= n - y + 1); has already been tried.
2026-01-05 02:47:03 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 7.101482093334198, feed_back_iter: 13, tokens: 1638
2026-01-05 02:48:03 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 7.101482093334198, feed_back_iter: 13, tokens: 1638
2026-01-05 02:49:03 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 7.101482093334198, feed_back_iter: 13, tokens: 1638
2026-01-05 02:50:03 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= n - y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 7.101482093334198, feed_back_iter: 13, tokens: 1638
2026-01-05 02:51:05 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 2.1279173642396927, feed_back_iter: 14, tokens: 1168
2026-01-05 02:52:05 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 2.1279173642396927, feed_back_iter: 14, tokens: 1168
2026-01-05 02:53:06 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 2.1279173642396927, feed_back_iter: 14, tokens: 1168
2026-01-05 02:54:06 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 * n + 1 && i1 >= 2 * x + 1 && i2 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 2.1279173642396927, feed_back_iter: 14, tokens: 1168
2026-01-05 02:54:13 - INFO: Verification failed with the loop bound: assume(i >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5147476680576801, infer_time: 6.2595996260643005, tokens: 787
2026-01-05 02:54:14 - INFO: Verification failed with the loop bound: assume(i >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 2, feed_back_iter: 0, verification_time: 1.1014760360121727, infer_time: 6.2595996260643005, tokens: 787
2026-01-05 02:54:15 - INFO: Verification failed with the loop bound: assume(i >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 3, feed_back_iter: 0, verification_time: 1.595138393342495, infer_time: 6.2595996260643005, tokens: 787
2026-01-05 02:54:34 - INFO: Const-add verification failed with the loop bound: assume(i >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 19.16730109229684, infer_time: 6.2595996260643005, feed_back_iter: 0, tokens: 787
2026-01-05 02:54:36 - INFO: Verification failed with the loop bound: assume(i >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 1, feed_back_iter: 1, verification_time: 0.5184867568314075, infer_time: 1.2694680914282799, tokens: 870
2026-01-05 02:55:37 - INFO: Verification timed out with the loop bound: assume(i >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1.2694680914282799, feed_back_iter: 1, tokens: 870
2026-01-05 02:56:37 - INFO: Verification timed out with the loop bound: assume(i >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1.2694680914282799, feed_back_iter: 1, tokens: 870
2026-01-05 02:57:37 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0.5184867568314075, infer_time: 1.2694680914282799, feed_back_iter: 1, tokens: 870
2026-01-05 02:57:38 - INFO: Loop bound assume(i >= maxId - id); has already been tried.
2026-01-05 02:58:40 - INFO: Verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1.562300868332386, feed_back_iter: 3, tokens: 957
2026-01-05 02:59:40 - INFO: Verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1.562300868332386, feed_back_iter: 3, tokens: 957
2026-01-05 03:00:40 - INFO: Verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1.562300868332386, feed_back_iter: 3, tokens: 957
2026-01-05 03:01:40 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.562300868332386, feed_back_iter: 3, tokens: 957
2026-01-05 03:01:41 - INFO: Loop bound assume(i >= maxId - id); has already been tried.
2026-01-05 03:02:43 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1.347789492458105, feed_back_iter: 5, tokens: 1196
2026-01-05 03:03:43 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1.347789492458105, feed_back_iter: 5, tokens: 1196
2026-01-05 03:04:43 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1.347789492458105, feed_back_iter: 5, tokens: 1196
2026-01-05 03:05:43 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.347789492458105, feed_back_iter: 5, tokens: 1196
2026-01-05 03:06:45 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1.580372542142868, feed_back_iter: 6, tokens: 1062
2026-01-05 03:07:45 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1.580372542142868, feed_back_iter: 6, tokens: 1062
2026-01-05 03:08:45 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1.580372542142868, feed_back_iter: 6, tokens: 1062
2026-01-05 03:09:45 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId - id && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.580372542142868, feed_back_iter: 6, tokens: 1062
2026-01-05 03:10:48 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 2.438895907253027, feed_back_iter: 7, tokens: 1065
2026-01-05 03:11:48 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 2.438895907253027, feed_back_iter: 7, tokens: 1065
2026-01-05 03:12:48 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 2.438895907253027, feed_back_iter: 7, tokens: 1065
2026-01-05 03:13:48 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 2.438895907253027, feed_back_iter: 7, tokens: 1065
2026-01-05 03:14:49 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1.5219449810683727, feed_back_iter: 8, tokens: 1065
2026-01-05 03:15:50 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1.5219449810683727, feed_back_iter: 8, tokens: 1065
2026-01-05 03:16:50 - INFO: Verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1.5219449810683727, feed_back_iter: 8, tokens: 1065
2026-01-05 03:17:50 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 2 && i1 >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.5219449810683727, feed_back_iter: 8, tokens: 1065
2026-01-05 03:18:51 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId + 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1.0088621526956558, feed_back_iter: 9, tokens: 1067
2026-01-05 03:19:51 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId + 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1.0088621526956558, feed_back_iter: 9, tokens: 1067
2026-01-05 03:20:51 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId + 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1.0088621526956558, feed_back_iter: 9, tokens: 1067
2026-01-05 03:21:51 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId + 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.0088621526956558, feed_back_iter: 9, tokens: 1067
2026-01-05 03:22:54 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 2.4707653522491455, feed_back_iter: 10, tokens: 1070
2026-01-05 03:23:54 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 2.4707653522491455, feed_back_iter: 10, tokens: 1070
2026-01-05 03:24:54 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 2.4707653522491455, feed_back_iter: 10, tokens: 1070
2026-01-05 03:25:54 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 2.4707653522491455, feed_back_iter: 10, tokens: 1070
2026-01-05 03:25:56 - INFO: Lexical loop bound assume(i0 >= maxId - id + 1 && i1 >= maxId + 1); has already been tried.
2026-01-05 03:26:58 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 2.320040564984083, feed_back_iter: 12, tokens: 1387
2026-01-05 03:27:58 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 2.320040564984083, feed_back_iter: 12, tokens: 1387
2026-01-05 03:28:58 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 2.320040564984083, feed_back_iter: 12, tokens: 1387
2026-01-05 03:29:58 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId - id + 2 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 2.320040564984083, feed_back_iter: 12, tokens: 1387
2026-01-05 03:30:00 - INFO: Lexical loop bound assume(i0 >= maxId - id + 1 && i1 >= maxId + 1); has already been tried.
