2026-01-17 08:20:50 - INFO: Verification failed with the loop bound: assume(i >= x + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.5129618756473064, infer_time: 366.71763096004725, tokens: 11458
2026-01-17 09:29:21 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + y + 1 && i1 >= 2*n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 336.1523711755872, feed_back_iter: 7, tokens: 15175
2026-01-17 09:35:35 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 314.3003260754049, feed_back_iter: 8, tokens: 10568
2026-01-17 09:36:35 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 314.3003260754049, feed_back_iter: 8, tokens: 10568
2026-01-17 09:37:36 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 314.3003260754049, feed_back_iter: 8, tokens: 10568
2026-01-17 09:38:36 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 314.3003260754049, feed_back_iter: 8, tokens: 10568
2026-01-17 09:47:22 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2 * n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 9, verification_time: 0.6080444306135178, infer_time: 525.4594575203955, tokens: 16530
2026-01-17 09:47:23 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2 * n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 9, verification_time: 0.8586229085922241, infer_time: 525.4594575203955, tokens: 16530
2026-01-17 09:47:23 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2 * n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 9, verification_time: 0.7510512992739677, infer_time: 525.4594575203955, tokens: 16530
2026-01-17 09:48:23 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 2 * n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0.7510512992739677, infer_time: 525.4594575203955, feed_back_iter: 9, tokens: 16530
2026-01-17 09:56:21 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 10, verification_time: 0.567302018404007, infer_time: 477.4502600096166, tokens: 14672
2026-01-17 09:56:23 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 10, verification_time: 1.1092900224030018, infer_time: 477.4502600096166, tokens: 14672
2026-01-17 09:56:24 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 10, verification_time: 1.2980227284133434, infer_time: 477.4502600096166, tokens: 14672
2026-01-17 09:57:24 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.2980227284133434, infer_time: 477.4502600096166, feed_back_iter: 10, tokens: 14672
2026-01-17 10:07:03 - INFO: Verification failed with the loop bound: assume(i0 >= x + y && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 11, verification_time: 0.5589424557983875, infer_time: 578.7940954193473, tokens: 17961
2026-01-17 10:07:05 - INFO: Verification failed with the loop bound: assume(i0 >= x + y && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 11, verification_time: 1.4688388369977474, infer_time: 578.7940954193473, tokens: 17961
2026-01-17 10:07:06 - INFO: Verification failed with the loop bound: assume(i0 >= x + y && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 11, verification_time: 1.0065865963697433, infer_time: 578.7940954193473, tokens: 17961
2026-01-17 10:08:06 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + y && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.0065865963697433, infer_time: 578.7940954193473, feed_back_iter: 11, tokens: 17961
2026-01-17 10:15:46 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n +1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 12, verification_time: 0.7311164326965809, infer_time: 459.28645453974605, tokens: 20662
2026-01-17 10:15:47 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n +1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 12, verification_time: 1.168864231556654, infer_time: 459.28645453974605, tokens: 20662
2026-01-17 10:15:49 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n +1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 12, verification_time: 1.2294815219938755, infer_time: 459.28645453974605, tokens: 20662
2026-01-17 10:16:49 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 2*n +1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.2294815219938755, infer_time: 459.28645453974605, feed_back_iter: 12, tokens: 20662
2026-01-17 10:23:55 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 13, verification_time: 0.521453432738781, infer_time: 425.8071197979152, tokens: 14181
2026-01-17 10:23:56 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 13, verification_time: 0.8750446736812592, infer_time: 425.8071197979152, tokens: 14181
2026-01-17 10:23:57 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 13, verification_time: 0.7869560793042183, infer_time: 425.8071197979152, tokens: 14181
2026-01-17 10:24:57 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 2*n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0.7869560793042183, infer_time: 425.8071197979152, feed_back_iter: 13, tokens: 14181
2026-01-17 10:34:57 - INFO: Retrying request to /chat/completions in 0.488007 seconds
2026-01-17 10:39:15 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= n && i2 >= n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 14, verification_time: 0.5237099528312683, infer_time: 857.4376854225993, tokens: 13566
2026-01-17 10:39:17 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= n && i2 >= n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 14, verification_time: 1.776395633816719, infer_time: 857.4376854225993, tokens: 13566
2026-01-17 10:39:18 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= n && i2 >= n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 14, verification_time: 1.438199657946825, infer_time: 857.4376854225993, tokens: 13566
2026-01-17 10:40:18 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= n && i2 >= n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.438199657946825, infer_time: 857.4376854225993, feed_back_iter: 14, tokens: 13566
2026-01-17 10:48:49 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 450.8228252530098, feed_back_iter: 0, tokens: 14330
2026-01-17 10:49:49 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 450.8228252530098, feed_back_iter: 0, tokens: 14330
2026-01-17 10:50:49 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 450.8228252530098, feed_back_iter: 0, tokens: 14330
2026-01-17 10:51:49 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 450.8228252530098, feed_back_iter: 0, tokens: 14330
2026-01-17 10:59:36 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 2);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 406.7135387510061, feed_back_iter: 1, tokens: 13002
2026-01-17 11:00:36 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 2);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 406.7135387510061, feed_back_iter: 1, tokens: 13002
2026-01-17 11:01:36 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 2);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 406.7135387510061, feed_back_iter: 1, tokens: 13002
2026-01-17 11:02:36 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId + 2);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 406.7135387510061, feed_back_iter: 1, tokens: 13002
2026-01-17 11:07:01 - INFO: Loop bound assume(i >= maxId + 1); has already been tried.
2026-01-17 11:12:40 - INFO: Loop bound assume(i >= maxId + 1); has already been tried.
2026-01-17 11:17:58 - INFO: Loop bound assume(i >= maxId + 1); has already been tried.
2026-01-17 11:27:58 - INFO: Retrying request to /chat/completions in 0.410437 seconds
2026-01-17 11:37:58 - INFO: Retrying request to /chat/completions in 0.851955 seconds
2026-01-17 11:48:47 - INFO: Verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1789.1886482946575, feed_back_iter: 5, tokens: 18486
2026-01-17 11:49:47 - INFO: Verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1789.1886482946575, feed_back_iter: 5, tokens: 18486
2026-01-17 11:50:47 - INFO: Verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1789.1886482946575, feed_back_iter: 5, tokens: 18486
2026-01-17 11:51:47 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1789.1886482946575, feed_back_iter: 5, tokens: 18486
2026-01-17 12:01:48 - INFO: Retrying request to /chat/completions in 0.499933 seconds
2026-01-17 12:11:48 - INFO: Retrying request to /chat/completions in 0.941149 seconds
2026-01-17 12:21:43 - INFO: Verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1735.4492713399231, feed_back_iter: 6, tokens: 16863
2026-01-17 12:22:43 - INFO: Verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1735.4492713399231, feed_back_iter: 6, tokens: 16863
2026-01-17 12:23:43 - INFO: Verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1735.4492713399231, feed_back_iter: 6, tokens: 16863
2026-01-17 12:24:44 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1735.4492713399231, feed_back_iter: 6, tokens: 16863
2026-01-17 12:34:49 - INFO: Retrying request to /chat/completions in 0.409001 seconds
2026-01-17 12:42:24 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1000.5374113433063, feed_back_iter: 7, tokens: 12514
2026-01-17 12:43:25 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1000.5374113433063, feed_back_iter: 7, tokens: 12514
2026-01-17 12:44:25 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1000.5374113433063, feed_back_iter: 7, tokens: 12514
2026-01-17 12:45:25 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1000.5374113433063, feed_back_iter: 7, tokens: 12514
2026-01-17 12:54:16 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 470.86509569361806, feed_back_iter: 8, tokens: 14769
2026-01-17 12:55:16 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 470.86509569361806, feed_back_iter: 8, tokens: 14769
2026-01-17 12:56:16 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 470.86509569361806, feed_back_iter: 8, tokens: 14769
2026-01-17 12:57:16 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 470.86509569361806, feed_back_iter: 8, tokens: 14769
2026-01-17 13:06:22 - INFO: Verification failed with the loop bound: assume(i0 >= 0 && i1 >= 0);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 1, feed_back_iter: 9, verification_time: 0.7441344633698463, infer_time: 545.348621621728, tokens: 16967
2026-01-17 13:06:23 - INFO: Verification failed with the loop bound: assume(i0 >= 0 && i1 >= 0);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 2, feed_back_iter: 9, verification_time: 0.6700514033436775, infer_time: 545.348621621728, tokens: 16967
2026-01-17 13:06:24 - INFO: Verification failed with the loop bound: assume(i0 >= 0 && i1 >= 0);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 3, feed_back_iter: 9, verification_time: 1.2852727435529232, infer_time: 545.348621621728, tokens: 16967
2026-01-17 13:07:24 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 0 && i1 >= 0);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 1.2852727435529232, infer_time: 545.348621621728, feed_back_iter: 9, tokens: 16967
2026-01-17 13:11:45 - INFO: Lexical loop bound assume(i0 >= maxId + 1); has already been tried.
2026-01-17 13:21:45 - INFO: Retrying request to /chat/completions in 0.462783 seconds
2026-01-17 13:30:04 - INFO: Verification failed with the loop bound: assume(i0 >= 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 1, feed_back_iter: 11, verification_time: 2.451749701052904, infer_time: 1097.111362285912, tokens: 15775
2026-01-17 13:30:26 - INFO: Verification failed with the loop bound: assume(i0 >= 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 2, feed_back_iter: 11, verification_time: 21.940489433705807, infer_time: 1097.111362285912, tokens: 15775
2026-01-17 13:31:21 - INFO: Verification failed with the loop bound: assume(i0 >= 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 3, feed_back_iter: 11, verification_time: 54.29568871110678, infer_time: 1097.111362285912, tokens: 15775
2026-01-17 13:32:21 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= 1 && i1 >= maxId - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 54.29568871110678, infer_time: 1097.111362285912, feed_back_iter: 11, tokens: 15775
2026-01-17 13:41:52 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 510.77799009531736, feed_back_iter: 12, tokens: 16340
2026-01-17 13:42:52 - INFO: Verification timed out with the loop bound: assume(i0 >= maxId - id + 1 && i1 >= id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 510.77799009531736, feed_back_iter: 12, tokens: 16340
