2026-01-05 02:34:10 - INFO: Verification timed out with the loop bound: assume(i >= 2*x*n + 3*n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 52.74122453480959, feed_back_iter: 0, tokens: 13098
2026-01-05 02:55:43 - INFO: Verification timed out with the loop bound: assume(i >= 2*x + 2*n + 4);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 61.14471862092614, feed_back_iter: 4, tokens: 14390
2026-01-05 02:56:43 - INFO: Verification timed out with the loop bound: assume(i >= 2*x + 2*n + 4);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 61.14471862092614, feed_back_iter: 4, tokens: 14390
2026-01-05 02:57:43 - INFO: Const-add verification timed out with the loop bound: assume(i >= 2*x + 2*n + 4);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 61.14471862092614, feed_back_iter: 4, tokens: 14390
2026-01-05 02:59:23 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b)*(3*n+1-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 5, verification_time: 0.5416408441960812, infer_time: 99.88904159143567, tokens: 23250
2026-01-05 02:59:34 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b)*(3*n+1-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 5, verification_time: 10.38407190144062, infer_time: 99.88904159143567, tokens: 23250
2026-01-05 02:59:39 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b)*(3*n+1-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 5, verification_time: 4.832497511059046, infer_time: 99.88904159143567, tokens: 23250
2026-01-05 03:00:39 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= (1-b)*(3*n+1-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 4.832497511059046, infer_time: 99.88904159143567, feed_back_iter: 5, tokens: 23250
2026-01-05 03:01:56 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*(y+1) + (1-b)*(2*n+1-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 6, verification_time: 0.6881775856018066, infer_time: 76.55321443453431, tokens: 18316
2026-01-05 03:02:01 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*(y+1) + (1-b)*(2*n+1-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 6, verification_time: 4.989087767899036, infer_time: 76.55321443453431, tokens: 18316
2026-01-05 03:02:05 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*(y+1) + (1-b)*(2*n+1-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 6, verification_time: 4.1434818878769875, infer_time: 76.55321443453431, tokens: 18316
2026-01-05 03:03:05 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= b*(y+1) + (1-b)*(2*n+1-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 4.1434818878769875, infer_time: 76.55321443453431, feed_back_iter: 6, tokens: 18316
2026-01-05 03:05:06 - INFO: Retrying request to /chat/completions in 0.455309 seconds
2026-01-05 03:06:14 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 7, verification_time: 0.5282669179141521, infer_time: 188.073040895164, tokens: 15980
2026-01-05 03:06:15 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 7, verification_time: 1.2751966267824173, infer_time: 188.073040895164, tokens: 15980
2026-01-05 03:06:17 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 7, verification_time: 1.7642754279077053, infer_time: 188.073040895164, tokens: 15980
2026-01-05 03:07:17 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.7642754279077053, infer_time: 188.073040895164, feed_back_iter: 7, tokens: 15980
2026-01-05 03:08:44 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y) + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 8, verification_time: 0.7171868979930878, infer_time: 85.75650790706277, tokens: 19298
2026-01-05 03:08:45 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y) + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 8, verification_time: 1.8896611519157887, infer_time: 85.75650790706277, tokens: 19298
2026-01-05 03:08:48 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y) + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 8, verification_time: 2.1364528238773346, infer_time: 85.75650790706277, tokens: 19298
2026-01-05 03:09:48 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= b*y + (1-b)*(n-y) + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 2.1364528238773346, infer_time: 85.75650790706277, feed_back_iter: 8, tokens: 19298
2026-01-05 03:10:49 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 9, verification_time: 0.8894108235836029, infer_time: 60.35639027133584, tokens: 14674
2026-01-05 03:10:51 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 9, verification_time: 1.8272926323115826, infer_time: 60.35639027133584, tokens: 14674
2026-01-05 03:10:53 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 9, verification_time: 1.8184663280844688, infer_time: 60.35639027133584, tokens: 14674
2026-01-05 03:11:53 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.8184663280844688, infer_time: 60.35639027133584, feed_back_iter: 9, tokens: 14674
2026-01-05 03:13:46 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + n + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 10, verification_time: 0.8324057050049305, infer_time: 112.25264263898134, tokens: 27375
2026-01-05 03:13:52 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + n + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 10, verification_time: 5.443923752754927, infer_time: 112.25264263898134, tokens: 27375
2026-01-05 03:14:03 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + n + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 10, verification_time: 11.353052854537964, infer_time: 112.25264263898134, tokens: 27375
2026-01-05 03:15:03 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= b*y + (1-b)*(n-y) + n + 1 && i2 >= 1-b);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 11.353052854537964, infer_time: 112.25264263898134, feed_back_iter: 10, tokens: 27375
2026-01-05 03:15:59 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 11, verification_time: 0.5534073039889336, infer_time: 55.34548377990723, tokens: 13973
2026-01-05 03:16:00 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 11, verification_time: 1.4304256737232208, infer_time: 55.34548377990723, tokens: 13973
2026-01-05 03:16:02 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 11, verification_time: 1.1366596780717373, infer_time: 55.34548377990723, tokens: 13973
2026-01-05 03:17:02 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 1-b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.1366596780717373, infer_time: 55.34548377990723, feed_back_iter: 11, tokens: 13973
2026-01-05 03:18:05 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= n + 1 - b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 12, verification_time: 0.5500825829803944, infer_time: 62.38781213387847, tokens: 15356
2026-01-05 03:18:06 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= n + 1 - b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 12, verification_time: 1.3304652906954288, infer_time: 62.38781213387847, tokens: 15356
2026-01-05 03:18:09 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= n + 1 - b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 12, verification_time: 2.5484201684594154, infer_time: 62.38781213387847, tokens: 15356
2026-01-05 03:19:09 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= n + 1 - b && i2 >= (1-b)*(n-y) + b*y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 2.5484201684594154, infer_time: 62.38781213387847, feed_back_iter: 12, tokens: 15356
2026-01-05 03:21:08 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= (1-b)*(n-y+1) + b*(y+1));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 13, verification_time: 0.7977149412035942, infer_time: 118.52511936426163, tokens: 26584
2026-01-05 03:21:10 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= (1-b)*(n-y+1) + b*(y+1));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 13, verification_time: 1.3813253305852413, infer_time: 118.52511936426163, tokens: 26584
2026-01-05 03:21:12 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= (1-b)*(n-y+1) + b*(y+1));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 13, verification_time: 2.0285143330693245, infer_time: 118.52511936426163, tokens: 26584
2026-01-05 03:22:12 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= (1-b)*(n-y+1) + b*(y+1));, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 2.0285143330693245, infer_time: 118.52511936426163, feed_back_iter: 13, tokens: 26584
2026-01-05 03:23:19 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= n+1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 14, verification_time: 0.5904273763298988, infer_time: 66.18008356541395, tokens: 14810
2026-01-05 03:23:19 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= n+1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 14, verification_time: 0.7752304971218109, infer_time: 66.18008356541395, tokens: 14810
2026-01-05 03:23:21 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= n+1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 14, verification_time: 1.103115975856781, infer_time: 66.18008356541395, tokens: 14810
2026-01-05 03:24:21 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= (1-b) && i2 >= n+1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.103115975856781, infer_time: 66.18008356541395, feed_back_iter: 14, tokens: 14810
2026-01-05 03:25:33 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 11.650151636451483, feed_back_iter: 0, tokens: 1657
2026-01-05 03:26:33 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 11.650151636451483, feed_back_iter: 0, tokens: 1657
2026-01-05 03:27:33 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 11.650151636451483, feed_back_iter: 0, tokens: 1657
2026-01-05 03:28:33 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 11.650151636451483, feed_back_iter: 0, tokens: 1657
2026-01-05 03:29:21 - INFO: Verification succeeded with the loop bound: assume(i >= maxId + id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, invariant: (id - i <= -1 && ATTR$maxId$ADD$id$ADD$1 - ATTM$i$ADD$tmp <= -1) || (id - i <= -1 && -1 < ATTR$maxId$ADD$id$ADD$1 - ATTM$i$ADD$tmp && -1 < id - tmp && id - ATTM$i$ADD$tmp <= -1) || (-1 < id - i && -1 < id - tmp && id - ATTM$i$ADD$tmp <= 0), verification_time: 2.5303392484784126, infer_time: 45.143357899039984, feed_back_iter: 1, tokens: 9198
2026-01-05 03:29:35 - INFO: Verification succeeded with the loop bound: assume(i >= 1000);, file: term_06.bpl, invariant: CBC Bound-- 1000, k: 0, invariant: None, verification_time: 7.7204509899020195, infer_time: 6.405431319028139, feed_back_iter: 0, tokens: 1851
2026-01-05 03:32:05 - INFO: Verification timed out with the loop bound: assume(i >= 2*a + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 58.15143843367696, feed_back_iter: 1, tokens: 12570
2026-01-05 03:33:05 - INFO: Verification timed out with the loop bound: assume(i >= 2*a + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 58.15143843367696, feed_back_iter: 1, tokens: 12570
2026-01-05 03:34:05 - INFO: Verification timed out with the loop bound: assume(i >= 2*a + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 58.15143843367696, feed_back_iter: 1, tokens: 12570
2026-01-05 03:35:05 - INFO: Const-add verification timed out with the loop bound: assume(i >= 2*a + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 58.15143843367696, feed_back_iter: 1, tokens: 12570
2026-01-05 03:37:17 - INFO: Verification timed out with the loop bound: assume(i >= 2*a + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, infer_time: 72.53943650051951, feed_back_iter: 2, tokens: 17307
2026-01-05 03:38:17 - INFO: Verification timed out with the loop bound: assume(i >= 2*a + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, infer_time: 72.53943650051951, feed_back_iter: 2, tokens: 17307
2026-01-05 03:39:17 - INFO: Verification timed out with the loop bound: assume(i >= 2*a + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 3, infer_time: 72.53943650051951, feed_back_iter: 2, tokens: 17307
2026-01-05 03:40:17 - INFO: Const-add verification timed out with the loop bound: assume(i >= 2*a + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 72.53943650051951, feed_back_iter: 2, tokens: 17307
2026-01-05 03:41:28 - INFO: Verification succeeded with the loop bound: assume(i >= 2*a + 2 && i >= 2*a + 2*b + 3);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 1, invariant: (i - ATTR$2$MUL$a$ADD$2 <= -1 && a - i <= -2 && -1 < i - ATTR$2$MUL$a$ADD$2$MUL$b$ADD$3) || (i - ATTR$2$MUL$a$ADD$2 <= -1 && -2 < a - i && 1 < i + ATTR$2$MUL$a$ADD$2$MUL$b$ADD$3 && -1 < i - ATTR$2$MUL$a$ADD$2$MUL$b$ADD$3) || -1 < i - ATTR$2$MUL$a$ADD$2, verification_time: 2.172902088612318, infer_time: 68.66698163375258, feed_back_iter: 3, tokens: 15048
2026-01-05 03:41:38 - INFO: Retrying request to /chat/completions in 0.441413 seconds
2026-01-05 03:43:06 - INFO: Verification succeeded with the loop bound: assume(i >= 4*x + 4*c + 1);, file: Mysore_false-no-overflow.bpl, k: 1, invariant: -1 < i - ATTR$4$MUL$x$ADD$4$MUL$c$ADD$1 && 1 < c, verification_time: 0.5735598094761372, infer_time: 96.89220008999109, feed_back_iter: 0, tokens: 20128
2026-01-05 03:47:03 - INFO: Verification failed with the loop bound: assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 1, feed_back_iter: 3, verification_time: 2.5590242594480515, infer_time: 67.24607713147998, tokens: 15855
2026-01-05 03:47:25 - INFO: Verification failed with the loop bound: assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 2, feed_back_iter: 3, verification_time: 22.38458577170968, infer_time: 67.24607713147998, tokens: 15855
2026-01-05 03:48:25 - INFO: Verification timed out with the loop bound: assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 3, infer_time: 67.24607713147998, feed_back_iter: 3, tokens: 15855
2026-01-05 03:48:37 - INFO: Const-add verification failed with the loop bound: assume(i >= y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 11.931871466338634, infer_time: 67.24607713147998, feed_back_iter: 3, tokens: 15855
2026-01-05 03:50:47 - INFO: Verification timed out with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 1, infer_time: 69.39963641017675, feed_back_iter: 4, tokens: 14100
2026-01-05 03:51:47 - INFO: Verification timed out with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 2, infer_time: 69.39963641017675, feed_back_iter: 4, tokens: 14100
2026-01-05 03:52:47 - INFO: Verification timed out with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 3, infer_time: 69.39963641017675, feed_back_iter: 4, tokens: 14100
2026-01-05 03:52:57 - INFO: Const-add verification failed with the loop bound: assume(i >= x + y + z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 9.957556754350662, infer_time: 69.39963641017675, feed_back_iter: 4, tokens: 14100
2026-01-05 03:54:48 - INFO: Verification succeeded with the loop bound: assume(i0 >= x && i1 >= y && i2 >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, k: 1, invariant: x <= 0 || (0 < x && 0 < i0 && y - i1 <= 0) || (0 < x && 0 < i0 && 0 < y - i1 && i0 + i1 <= 1 && z - i2 <= 0 && 0 < TR2 && -1 < x - y) || (0 < x && 0 < i0 && 0 < y - i1 && 1 < i0 + i1 && i0 + i1 <= 2 && i1 <= 0) || (0 < x && 0 < i0 && 0 < y - i1 && 1 < i0 + i1 && i0 + i1 <= 2 && 0 < i1 && z <= 0) || (0 < x && 0 < i0 && 0 < y - i1 && 1 < i0 + i1 && i0 + i1 <= 2 && 0 < i1 && 0 < z && x - y <= -1 && z - i2 <= 0) || (0 < x && 0 < i0 && 0 < y - i1 && 1 < i0 + i1 && i0 + i1 <= 2 && 0 < i1 && 0 < z && -1 < x - y) || (0 < x && 0 < i0 && 0 < y - i1 && 1 < i0 + i1 && 2 < i0 + i1), verification_time: 6.116256717592478, infer_time: 105.424361795187, feed_back_iter: 5, tokens: 24693
2026-01-05 03:56:27 - INFO: Verification failed with the loop bound: assume(i >= x - y + z); assume(i >= 1);, file: NoriSharma-2013FSE-Fig8-true-termination-modif.bpl , k: 1, feed_back_iter: 1, verification_time: 0.6067430339753628, infer_time: 53.6527339220047, tokens: 12985
2026-01-05 03:56:28 - INFO: Verification failed with the loop bound: assume(i >= x - y + z); assume(i >= 1);, file: NoriSharma-2013FSE-Fig8-true-termination-modif.bpl , k: 2, feed_back_iter: 1, verification_time: 0.7433539442718029, infer_time: 53.6527339220047, tokens: 12985
