2026-01-11 07:05:37 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y + (n - y) + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 0, verification_time: 0.8610792234539986, infer_time: 1.7844504565000534, tokens: 1639
2026-01-11 07:14:44 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.6474348790943623, feed_back_iter: 2, tokens: 1943
2026-01-11 07:14:46 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 3, verification_time: 0.5409228503704071, infer_time: 1.3673992417752743, tokens: 1937
2026-01-11 07:14:47 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 3, verification_time: 1.162871040403843, infer_time: 1.3673992417752743, tokens: 1937
2026-01-11 07:14:48 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 3, verification_time: 1.0040160343050957, infer_time: 1.3673992417752743, tokens: 1937
2026-01-11 07:15:48 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= y + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.0040160343050957, infer_time: 1.3673992417752743, feed_back_iter: 3, tokens: 1937
2026-01-11 07:15:50 - INFO: Lexical loop bound assume(i0 >= x && i1 >= y + (n - y) + 1); has already been tried.
2026-01-11 07:16:52 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 1.3311552293598652, feed_back_iter: 5, tokens: 2229
2026-01-11 07:17:52 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 1.3311552293598652, feed_back_iter: 5, tokens: 2229
2026-01-11 07:18:52 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 1.3311552293598652, feed_back_iter: 5, tokens: 2229
2026-01-11 07:19:52 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2 * n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.3311552293598652, feed_back_iter: 5, tokens: 2229
2026-01-11 07:19:54 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 6, verification_time: 0.5684205777943134, infer_time: 1.8071924969553947, tokens: 1941
2026-01-11 07:19:56 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 6, verification_time: 1.3025964386761189, infer_time: 1.8071924969553947, tokens: 1941
2026-01-11 07:19:57 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= 2*n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 6, verification_time: 1.2131852060556412, infer_time: 1.8071924969553947, tokens: 1941
2026-01-11 07:20:57 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= 2*n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.2131852060556412, infer_time: 1.8071924969553947, feed_back_iter: 6, tokens: 1941
2026-01-11 07:22:00 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2*n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 2.9819096252322197, feed_back_iter: 7, tokens: 1822
2026-01-11 07:23:01 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2*n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 2.9819096252322197, feed_back_iter: 7, tokens: 1822
2026-01-11 07:24:01 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2*n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 2.9819096252322197, feed_back_iter: 7, tokens: 1822
2026-01-11 07:25:01 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= 2*n + 2);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 2.9819096252322197, feed_back_iter: 7, tokens: 1822
2026-01-11 07:25:03 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 8, verification_time: 0.7201697267591953, infer_time: 1.4958376958966255, tokens: 1935
2026-01-11 07:25:04 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 2, feed_back_iter: 8, verification_time: 1.115111980587244, infer_time: 1.4958376958966255, tokens: 1935
2026-01-11 07:25:06 - INFO: Verification failed with the loop bound: assume(i0 >= x && i1 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 3, feed_back_iter: 8, verification_time: 1.244101744145155, infer_time: 1.4958376958966255, tokens: 1935
2026-01-11 07:26:06 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x && i1 >= y);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 1.244101744145155, infer_time: 1.4958376958966255, feed_back_iter: 8, tokens: 1935
2026-01-11 07:26:14 - INFO: Verification failed with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl , k: 1, feed_back_iter: 9, verification_time: 6.132298573851585, infer_time: 2.07331857457757, tokens: 1813
2026-01-11 07:27:14 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 2.07331857457757, feed_back_iter: 9, tokens: 1813
2026-01-11 07:28:15 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 2.07331857457757, feed_back_iter: 9, tokens: 1813
2026-01-11 07:29:15 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 6.132298573851585, infer_time: 2.07331857457757, feed_back_iter: 9, tokens: 1813
2026-01-11 07:30:17 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1 + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 1.4106370098888874, feed_back_iter: 10, tokens: 1821
2026-01-11 07:31:17 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1 + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 1.4106370098888874, feed_back_iter: 10, tokens: 1821
2026-01-11 07:32:17 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1 + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 1.4106370098888874, feed_back_iter: 10, tokens: 1821
2026-01-11 07:33:17 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= y + 1 + n);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.4106370098888874, feed_back_iter: 10, tokens: 1821
2026-01-11 07:33:19 - INFO: Lexical loop bound assume(i0 >= x && i1 >= y + n); has already been tried.
2026-01-11 07:33:21 - INFO: Lexical loop bound assume(i0 >= x + 1 && i1 >= 2 * n + 1); has already been tried.
2026-01-11 07:34:22 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 1, infer_time: 1.3908354751765728, feed_back_iter: 13, tokens: 2480
2026-01-11 07:35:23 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 2, infer_time: 1.3908354751765728, feed_back_iter: 13, tokens: 2480
2026-01-11 07:36:23 - INFO: Verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, k: 3, infer_time: 1.3908354751765728, feed_back_iter: 13, tokens: 2480
2026-01-11 07:37:23 - INFO: Const-add lexical verification timed out with the loop bound: assume(i0 >= x + 1 && i1 >= n + 1);, file: AliasDarteFeautrierGonnord-SAS2010-counterex1a_false-no-overflow.bpl, const_part: 3, verification_time: 0, infer_time: 1.3908354751765728, feed_back_iter: 13, tokens: 2480
2026-01-11 07:37:30 - INFO: Lexical loop bound assume(i0 >= x + 1 && i1 >= y + 1); has already been tried.
2026-01-11 07:37:32 - INFO: Verification failed with the loop bound: assume(i >= tmp - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 1, verification_time: 0.5450651161372662, infer_time: 1.446917675435543, feed_back_iter: 0, tokens: 1601
2026-01-11 07:37:33 - INFO: Verification failed with the loop bound: assume(i >= tmp - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 2, verification_time: 0.6217909790575504, infer_time: 1.446917675435543, feed_back_iter: 0, tokens: 1601
2026-01-11 07:37:33 - INFO: Verification failed with the loop bound: assume(i >= tmp - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 3, verification_time: 0.8990421369671822, infer_time: 1.446917675435543, feed_back_iter: 0, tokens: 1601
2026-01-11 07:37:41 - INFO: Const-add verification failed with the loop bound: assume(i >= tmp - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 7.40319150313735, infer_time: 1.446917675435543, feed_back_iter: 0, tokens: 1601
2026-01-11 07:37:43 - INFO: Verification failed with the loop bound: assume(i >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 1, verification_time: 0.7691191509366035, infer_time: 1.40223990380764, feed_back_iter: 1, tokens: 1778
2026-01-11 07:37:46 - INFO: Verification failed with the loop bound: assume(i >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 2, verification_time: 2.518273673951626, infer_time: 1.40223990380764, feed_back_iter: 1, tokens: 1778
2026-01-11 07:37:50 - INFO: Verification failed with the loop bound: assume(i >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 3, verification_time: 3.7896573208272457, infer_time: 1.40223990380764, feed_back_iter: 1, tokens: 1778
2026-01-11 07:38:03 - INFO: Const-add verification failed with the loop bound: assume(i >= maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 13.228939138352871, infer_time: 1.40223990380764, feed_back_iter: 1, tokens: 1778
2026-01-11 07:39:05 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 2.139619506895542, feed_back_iter: 2, tokens: 1780
2026-01-11 07:40:05 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 2.139619506895542, feed_back_iter: 2, tokens: 1780
2026-01-11 07:41:05 - INFO: Verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 2.139619506895542, feed_back_iter: 2, tokens: 1780
2026-01-11 07:42:05 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 2.139619506895542, feed_back_iter: 2, tokens: 1780
2026-01-11 07:42:08 - INFO: Verification failed with the loop bound: assume(i >= maxId + 1 - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 1, verification_time: 0.7695066183805466, infer_time: 1.5773492008447647, feed_back_iter: 3, tokens: 1899
2026-01-11 07:42:11 - INFO: Verification failed with the loop bound: assume(i >= maxId + 1 - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 2, verification_time: 2.8357964009046555, infer_time: 1.5773492008447647, feed_back_iter: 3, tokens: 1899
2026-01-11 07:42:15 - INFO: Verification failed with the loop bound: assume(i >= maxId + 1 - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl , k: 3, verification_time: 3.8829493671655655, infer_time: 1.5773492008447647, feed_back_iter: 3, tokens: 1899
2026-01-11 07:42:51 - INFO: Const-add verification failed with the loop bound: assume(i >= maxId + 1 - id);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 36.733877312391996, infer_time: 1.5773492008447647, feed_back_iter: 3, tokens: 1899
2026-01-11 07:42:53 - INFO: Loop bound assume(i >= maxId + 1); has already been tried.
2026-01-11 07:43:55 - INFO: Verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 1.2612660452723503, feed_back_iter: 5, tokens: 2181
2026-01-11 07:44:55 - INFO: Verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 1.2612660452723503, feed_back_iter: 5, tokens: 2181
2026-01-11 07:45:55 - INFO: Verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 1.2612660452723503, feed_back_iter: 5, tokens: 2181
2026-01-11 07:46:55 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId - id + maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 1.2612660452723503, feed_back_iter: 5, tokens: 2181
2026-01-11 07:46:56 - INFO: Loop bound assume(i >= maxId - id + 1); has already been tried.
2026-01-11 07:47:59 - INFO: Verification timed out with the loop bound: assume(i >= maxId + maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, infer_time: 2.066938202828169, feed_back_iter: 7, tokens: 2210
2026-01-11 07:48:59 - INFO: Verification timed out with the loop bound: assume(i >= maxId + maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 2, infer_time: 2.066938202828169, feed_back_iter: 7, tokens: 2210
2026-01-11 07:49:59 - INFO: Verification timed out with the loop bound: assume(i >= maxId + maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 3, infer_time: 2.066938202828169, feed_back_iter: 7, tokens: 2210
2026-01-11 07:50:59 - INFO: Const-add verification timed out with the loop bound: assume(i >= maxId + maxId - id + 1);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, const_part: 3, verification_time: 0, infer_time: 2.066938202828169, feed_back_iter: 7, tokens: 2210
2026-01-11 07:51:01 - INFO: Loop bound assume(i >= maxId - id + 1); has already been tried.
2026-01-11 07:51:04 - INFO: Verification succeeded with the loop bound: assume(i >= 2 * maxId);, file: GulwaniJainKoskinen-PLDI2009-Fig1_true-termination.bpl, k: 1, invariant: (maxId - i <= 0 && ATTR$2$MUL$maxId - ATTM$i$ADD$tmp <= -1) || (maxId - i <= 0 && -1 < ATTR$2$MUL$maxId - ATTM$i$ADD$tmp && -1 < id - tmp && maxId - ATTM$i$ADD$tmp <= 0) || (0 < maxId - i && -1 < id - tmp && id - ATTM$i$ADD$tmp <= 0), verification_time: 1.9037151858210564, infer_time: 1.3907971754670143, feed_back_iter: 9, tokens: 2234
2026-01-11 07:52:06 - INFO: Verification timed out with the loop bound: assume(i >= 1000 - x);, file: term_06.bpl, k: 1, infer_time: 1.3412929624319077, feed_back_iter: 0, tokens: 1529
2026-01-11 07:53:06 - INFO: Verification timed out with the loop bound: assume(i >= 1000 - x);, file: term_06.bpl, k: 2, infer_time: 1.3412929624319077, feed_back_iter: 0, tokens: 1529
2026-01-11 07:54:06 - INFO: Verification timed out with the loop bound: assume(i >= 1000 - x);, file: term_06.bpl, k: 3, infer_time: 1.3412929624319077, feed_back_iter: 0, tokens: 1529
2026-01-11 07:55:06 - INFO: Const-add verification timed out with the loop bound: assume(i >= 1000 - x);, file: term_06.bpl, const_part: 3, verification_time: 0, infer_time: 1.3412929624319077, feed_back_iter: 0, tokens: 1529
2026-01-11 07:55:07 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:09 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:10 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:12 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:18 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:20 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:21 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:23 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:24 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:25 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:27 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:28 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:55:30 - INFO: Loop bound assume(i >= 1000 - x); has already been tried.
2026-01-11 07:56:31 - INFO: Verification timed out with the loop bound: assume(i >= 1000 - x + 1);, file: term_06.bpl, k: 1, infer_time: 1.3014708198606968, feed_back_iter: 14, tokens: 1872
2026-01-11 07:57:31 - INFO: Verification timed out with the loop bound: assume(i >= 1000 - x + 1);, file: term_06.bpl, k: 2, infer_time: 1.3014708198606968, feed_back_iter: 14, tokens: 1872
2026-01-11 07:58:32 - INFO: Verification timed out with the loop bound: assume(i >= 1000 - x + 1);, file: term_06.bpl, k: 3, infer_time: 1.3014708198606968, feed_back_iter: 14, tokens: 1872
2026-01-11 07:59:32 - INFO: Const-add verification timed out with the loop bound: assume(i >= 1000 - x + 1);, file: term_06.bpl, const_part: 3, verification_time: 0, infer_time: 1.3014708198606968, feed_back_iter: 14, tokens: 1872
2026-01-11 07:59:34 - INFO: Verification failed with the loop bound: assume(i >= a + b - 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, verification_time: 0.5152855962514877, infer_time: 1.602116420865059, feed_back_iter: 0, tokens: 1560
2026-01-11 07:59:34 - INFO: Verification failed with the loop bound: assume(i >= a + b - 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 2, verification_time: 0.623737383633852, infer_time: 1.602116420865059, feed_back_iter: 0, tokens: 1560
2026-01-11 07:59:35 - INFO: Verification failed with the loop bound: assume(i >= a + b - 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 3, verification_time: 0.5876155756413937, infer_time: 1.602116420865059, feed_back_iter: 0, tokens: 1560
2026-01-11 07:59:36 - INFO: Const-add verification failed with the loop bound: assume(i >= a + b - 1);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, const_part: 3, verification_time: 0.6197748221457005, infer_time: 1.602116420865059, feed_back_iter: 0, tokens: 1560
2026-01-11 07:59:38 - INFO: Verification failed with the loop bound: assume(i >= a + b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl , k: 1, verification_time: 0.6146933771669865, infer_time: 1.7178242690861225, feed_back_iter: 1, tokens: 1736
2026-01-11 07:59:39 - INFO: Verification succeeded with the loop bound: assume(i >= a + b + 2);, file: Masse-VMCAI2014-Fig1a_true-termination.bpl, k: 2, invariant: (0 < i && a - i <= -3) || (0 < i && -3 < a - i && -1 < i - ATTR$a$ADD$b$ADD$2 && b <= -1), verification_time: 0.7900711633265018, infer_time: 1.7178242690861225, feed_back_iter: 1, tokens: 1736
2026-01-11 07:59:42 - INFO: Verification failed with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl , k: 1, verification_time: 0.5930726081132889, infer_time: 1.872269619256258, feed_back_iter: 0, tokens: 1547
2026-01-11 07:59:42 - INFO: Verification failed with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl , k: 2, verification_time: 0.625095434486866, infer_time: 1.872269619256258, feed_back_iter: 0, tokens: 1547
2026-01-11 07:59:43 - INFO: Verification failed with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl , k: 3, verification_time: 0.5656557977199554, infer_time: 1.872269619256258, feed_back_iter: 0, tokens: 1547
2026-01-11 07:59:44 - INFO: Verification succeeded with the loop bound: assume(i >= x + c);, file: Mysore_false-no-overflow.bpl, k: 3, invariant: -1 < i - ATTR$x$ADD$c$ADD$3 && 1 < c, verification_time: 0.6177645400166512, infer_time: 1.872269619256258, feed_back_iter: 0, const_part: 3, tokens: 1547
2026-01-11 07:59:46 - INFO: Verification failed with the loop bound: assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 1, verification_time: 0.6662871055305004, infer_time: 1.3771912083029747, feed_back_iter: 0, tokens: 1601
2026-01-11 07:59:46 - INFO: Verification failed with the loop bound: assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 2, verification_time: 0.6995821706950665, infer_time: 1.3771912083029747, feed_back_iter: 0, tokens: 1601
2026-01-11 07:59:48 - INFO: Verification failed with the loop bound: assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 3, verification_time: 1.0820803306996822, infer_time: 1.3771912083029747, feed_back_iter: 0, tokens: 1601
2026-01-11 07:59:57 - INFO: Const-add verification failed with the loop bound: assume(i >= z);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl, const_part: 3, verification_time: 9.662242073565722, infer_time: 1.3771912083029747, feed_back_iter: 0, tokens: 1601
2026-01-11 08:00:00 - INFO: Verification failed with the loop bound: assume(i >= z + 1);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 1, verification_time: 1.2088457085192204, infer_time: 1.2496218793094158, feed_back_iter: 1, tokens: 1775
2026-01-11 08:00:02 - INFO: Verification failed with the loop bound: assume(i >= z + 1);, file: Ben-Amram-2010LMCS-Ex2.3-alloca_true-termination-modified2.bpl , k: 2, verification_time: 2.0267994850873947, infer_time: 1.2496218793094158, feed_back_iter: 1, tokens: 1775
